query_id,dbms,iteration,start_time,planning_time,execution_time
query1,SparkSQL,5,1773227737.4414368,0,2.0613551139831543
query2,SparkSQL,5,1773227737.4414368,0,1.3156931400299072
query3,SparkSQL,5,1773227737.4414368,0,0.788210391998291
query4,SparkSQL,5,1773227737.4414368,0,0.8512001037597656
query5,SparkSQL,5,1773227737.4414368,0,0.863213062286377
query6,SparkSQL,5,1773227737.4414368,0,0.3770256042480469
query7,SparkSQL,5,1773227737.4414368,0,1.5440988540649414
query8,SparkSQL,5,1773227737.4414368,0,0.5858242511749268
query9,SparkSQL,5,1773227737.4414368,0,0.4200496673583984
query10,SparkSQL,5,1773227737.4414368,0,0.3069369792938232
query11,SparkSQL,5,1773227737.4414368,0,0.4178481101989746
query12,SparkSQL,5,1773227737.4414368,0,0.3510172367095947
query13,SparkSQL,5,1773227737.4414368,0,0.2746436595916748
query14,SparkSQL,5,1773227737.4414368,0,0.2888126373291015
query15,SparkSQL,5,1773227737.4414368,0,0.3280749320983886
query16,SparkSQL,5,1773227737.4414368,0,0.4033460617065429
query17,SparkSQL,5,1773227737.4414368,0,0.2557992935180664
query18,SparkSQL,5,1773227737.4414368,0,0.4004385471343994
query19,SparkSQL,5,1773227737.4414368,0,0.254105806350708
query20,SparkSQL,5,1773227737.4414368,0,0.5895087718963623
query21,SparkSQL,5,1773227737.4414368,0,0.4081659317016601
query22,SparkSQL,5,1773227737.4414368,0,0.5410599708557129
query23,SparkSQL,5,1773227737.4414368,0,0.5424497127532959
query24,SparkSQL,5,1773227737.4414368,0,0.2184433937072754
query25,SparkSQL,5,1773227737.4414368,0,0.5829141139984131
query26,SparkSQL,5,1773227737.4414368,0,0.3796219825744629
query27,SparkSQL,5,1773227737.4414368,0,0.4359607696533203
query28,SparkSQL,5,1773227737.4414368,0,0.4375526905059814
query29,SparkSQL,5,1773227737.4414368,0,0.6524994373321533
query30,SparkSQL,5,1773227737.4414368,0,1.7434730529785156
query31,SparkSQL,5,1773227737.4414368,0,0.5479273796081543
query32,SparkSQL,5,1773227737.4414368,0,0.6013543605804443
query33,SparkSQL,5,1773227737.4414368,0,30.483543395996094
query34,SparkSQL,5,1773227737.4414368,0,0.4325735569000244
query35,SparkSQL,5,1773227737.4414368,0,0.4354557991027832
query36,SparkSQL,5,1773227737.4414368,0,0.2964894771575928
query37,SparkSQL,5,1773227737.4414368,0,0.436375617980957
query38,SparkSQL,5,1773227737.4414368,0,0.4329700469970703
query39,SparkSQL,5,1773227737.4414368,0,0.3835945129394531
query40,SparkSQL,5,1773227737.4414368,0,0.2631254196166992
query41,SparkSQL,5,1773227737.4414368,0,0.2757692337036133
query42,SparkSQL,5,1773227737.4414368,0,0.4102270603179931
query43,SparkSQL,5,1773227737.4414368,0,0.3458428382873535
query44,SparkSQL,5,1773227737.4414368,0,0.3863184452056885
query45,SparkSQL,5,1773227737.4414368,0,0.2802343368530273
query46,SparkSQL,5,1773227737.4414368,0,0.8097116947174072
query47,SparkSQL,5,1773227737.4414368,0,0.4589109420776367
query48,SparkSQL,5,1773227737.4414368,0,0.3049900531768799
query49,SparkSQL,5,1773227737.4414368,0,0.4122788906097412
query50,SparkSQL,5,1773227737.4414368,0,0.3066744804382324
query51,SparkSQL,5,1773227737.4414368,0,0.4890260696411133
query52,SparkSQL,5,1773227737.4414368,0,1.6032743453979492
query53,SparkSQL,5,1773227737.4414368,0,0.3823721408843994
query54,SparkSQL,5,1773227737.4414368,0,0.3862450122833252
query55,SparkSQL,5,1773227737.4414368,0,0.2744204998016357
query56,SparkSQL,5,1773227737.4414368,0,0.481135606765747
query57,SparkSQL,5,1773227737.4414368,0,0.2429320812225341
query58,SparkSQL,5,1773227737.4414368,0,0.4632747173309326
query59,SparkSQL,5,1773227737.4414368,0,0.8872454166412354
query60,SparkSQL,5,1773227737.4414368,0,0.5286743640899658
query61,SparkSQL,5,1773227737.4414368,0,2.230286836624145
query62,SparkSQL,5,1773227737.4414368,0,0.5179812908172607
query63,SparkSQL,5,1773227737.4414368,0,0.4569966793060303
query64,SparkSQL,5,1773227737.4414368,0,0.4801676273345947
query65,SparkSQL,5,1773227737.4414368,0,0.3224689960479736
query66,SparkSQL,5,1773227737.4414368,0,0.372779369354248
query67,SparkSQL,5,1773227737.4414368,0,0.3359251022338867
query68,SparkSQL,5,1773227737.4414368,0,0.7407524585723877
query69,SparkSQL,5,1773227737.4414368,0,0.5498046875
query70,SparkSQL,5,1773227737.4414368,0,0.6521091461181641
query71,SparkSQL,5,1773227737.4414368,0,0.8312067985534668
query72,SparkSQL,5,1773227737.4414368,0,0.649167537689209
query73,SparkSQL,5,1773227737.4414368,0,5.962750434875488
query74,SparkSQL,5,1773227737.4414368,0,0.71720290184021
query75,SparkSQL,5,1773227737.4414368,0,0.4020946025848388
query76,SparkSQL,5,1773227737.4414368,0,0.3916599750518799
query77,SparkSQL,5,1773227737.4414368,0,0.4736561775207519
query78,SparkSQL,5,1773227737.4414368,0,0.338221788406372
query79,SparkSQL,5,1773227737.4414368,0,0.7343258857727051
query80,SparkSQL,5,1773227737.4414368,0,0.3702082633972168
query81,SparkSQL,5,1773227737.4414368,0,0.2803444862365722
query82,SparkSQL,5,1773227737.4414368,0,0.4294347763061523
query83,SparkSQL,5,1773227737.4414368,0,0.3695950508117676
query84,SparkSQL,5,1773227737.4414368,0,0.501471996307373
query85,SparkSQL,5,1773227737.4414368,0,0.3511860370635986
query86,SparkSQL,5,1773227737.4414368,0,0.2927501201629638
query87,SparkSQL,5,1773227737.4414368,0,0.211782693862915
query88,SparkSQL,5,1773227737.4414368,0,0.3048696517944336
query89,SparkSQL,5,1773227737.4414368,0,0.1959023475646972
query90,SparkSQL,5,1773227737.4414368,0,0.3700335025787353
query91,SparkSQL,5,1773227737.4414368,0,0.3922476768493652
query92,SparkSQL,5,1773227737.4414368,0,0.3635365962982178
query93,SparkSQL,5,1773227737.4414368,0,0.209794282913208
query94,SparkSQL,5,1773227737.4414368,0,0.358910322189331
query95,SparkSQL,5,1773227737.4414368,0,0.4429972171783447
query96,SparkSQL,5,1773227737.4414368,0,0.4241151809692383
query97,SparkSQL,5,1773227737.4414368,0,0.6351771354675293
query98,SparkSQL,5,1773227737.4414368,0,0.4002127647399902
query99,SparkSQL,5,1773227737.4414368,0,0.2409520149230957
query100,SparkSQL,5,1773227737.4414368,0,0.3244333267211914
query101,SparkSQL,5,1773227737.4414368,0,0.352980375289917
query102,SparkSQL,5,1773227737.4414368,0,0.3550307750701904
query103,SparkSQL,5,1773227737.4414368,0,0.2500920295715332
query104,SparkSQL,5,1773227737.4414368,0,0.346393346786499
query105,SparkSQL,5,1773227737.4414368,0,0.2655301094055176
query106,SparkSQL,5,1773227737.4414368,0,0.2799122333526611
query107,SparkSQL,5,1773227737.4414368,0,0.2776587009429931
query108,SparkSQL,5,1773227737.4414368,0,0.292003870010376
query109,SparkSQL,5,1773227737.4414368,0,0.3858487606048584
query110,SparkSQL,5,1773227737.4414368,0,0.8011941909790039
query111,SparkSQL,5,1773227737.4414368,0,0.3831720352172851
query112,SparkSQL,5,1773227737.4414368,0,0.302652359008789
query113,SparkSQL,5,1773227737.4414368,0,0.3583950996398926
query114,SparkSQL,5,1773227737.4414368,0,0.4305801391601562
query115,SparkSQL,5,1773227737.4414368,0,0.5988273620605469
query116,SparkSQL,5,1773227737.4414368,0,0.3004317283630371
query117,SparkSQL,5,1773227737.4414368,0,0.3636379241943359
query118,SparkSQL,5,1773227737.4414368,0,0.3736858367919922
