query_id,dbms,iteration,start_time,planning_time,execution_time
query1,SparkSQL,4,1773227569.015139,0,2.005035638809204
query2,SparkSQL,4,1773227569.015139,0,1.316112756729126
query3,SparkSQL,4,1773227569.015139,0,0.8212237358093262
query4,SparkSQL,4,1773227569.015139,0,0.7727649211883545
query5,SparkSQL,4,1773227569.015139,0,0.781071662902832
query6,SparkSQL,4,1773227569.015139,0,0.3766803741455078
query7,SparkSQL,4,1773227569.015139,0,1.5425772666931152
query8,SparkSQL,4,1773227569.015139,0,0.5273633003234863
query9,SparkSQL,4,1773227569.015139,0,0.4082708358764648
query10,SparkSQL,4,1773227569.015139,0,0.3015213012695312
query11,SparkSQL,4,1773227569.015139,0,0.4243159294128418
query12,SparkSQL,4,1773227569.015139,0,0.4246566295623779
query13,SparkSQL,4,1773227569.015139,0,0.3076372146606445
query14,SparkSQL,4,1773227569.015139,0,0.335064172744751
query15,SparkSQL,4,1773227569.015139,0,0.3711297512054443
query16,SparkSQL,4,1773227569.015139,0,0.4457831382751465
query17,SparkSQL,4,1773227569.015139,0,0.261986494064331
query18,SparkSQL,4,1773227569.015139,0,0.3922510147094726
query19,SparkSQL,4,1773227569.015139,0,0.3138887882232666
query20,SparkSQL,4,1773227569.015139,0,0.5645492076873779
query21,SparkSQL,4,1773227569.015139,0,0.4470643997192383
query22,SparkSQL,4,1773227569.015139,0,0.5283887386322021
query23,SparkSQL,4,1773227569.015139,0,0.4472103118896484
query24,SparkSQL,4,1773227569.015139,0,0.2809715270996094
query25,SparkSQL,4,1773227569.015139,0,0.7764465808868408
query26,SparkSQL,4,1773227569.015139,0,0.3874192237854004
query27,SparkSQL,4,1773227569.015139,0,0.3458449840545654
query28,SparkSQL,4,1773227569.015139,0,0.4635441303253174
query29,SparkSQL,4,1773227569.015139,0,0.6401598453521729
query30,SparkSQL,4,1773227569.015139,0,1.6261663436889648
query31,SparkSQL,4,1773227569.015139,0,0.4859697818756103
query32,SparkSQL,4,1773227569.015139,0,0.5776565074920654
query33,SparkSQL,4,1773227569.015139,0,44.79875087738037
query34,SparkSQL,4,1773227569.015139,0,0.3047454357147217
query35,SparkSQL,4,1773227569.015139,0,0.2807033061981201
query36,SparkSQL,4,1773227569.015139,0,0.2502079010009765
query37,SparkSQL,4,1773227569.015139,0,0.3829026222229004
query38,SparkSQL,4,1773227569.015139,0,0.4230921268463135
query39,SparkSQL,4,1773227569.015139,0,0.3848662376403808
query40,SparkSQL,4,1773227569.015139,0,0.2664961814880371
query41,SparkSQL,4,1773227569.015139,0,0.2772750854492187
query42,SparkSQL,4,1773227569.015139,0,0.3868324756622314
query43,SparkSQL,4,1773227569.015139,0,0.3672235012054443
query44,SparkSQL,4,1773227569.015139,0,0.400435209274292
query45,SparkSQL,4,1773227569.015139,0,0.3012990951538086
query46,SparkSQL,4,1773227569.015139,0,0.8332066535949707
query47,SparkSQL,4,1773227569.015139,0,0.4811391830444336
query48,SparkSQL,4,1773227569.015139,0,0.3131046295166015
query49,SparkSQL,4,1773227569.015139,0,0.3948390483856201
query50,SparkSQL,4,1773227569.015139,0,0.2447021007537841
query51,SparkSQL,4,1773227569.015139,0,0.4503457546234131
query52,SparkSQL,4,1773227569.015139,0,1.6460754871368408
query53,SparkSQL,4,1773227569.015139,0,0.3867239952087402
query54,SparkSQL,4,1773227569.015139,0,0.3678903579711914
query55,SparkSQL,4,1773227569.015139,0,0.3293440341949463
query56,SparkSQL,4,1773227569.015139,0,0.4649829864501953
query57,SparkSQL,4,1773227569.015139,0,0.2413606643676757
query58,SparkSQL,4,1773227569.015139,0,0.4245789051055908
query59,SparkSQL,4,1773227569.015139,0,0.9218621253967284
query60,SparkSQL,4,1773227569.015139,0,0.508556604385376
query61,SparkSQL,4,1773227569.015139,0,2.284546375274658
query62,SparkSQL,4,1773227569.015139,0,0.4165647029876709
query63,SparkSQL,4,1773227569.015139,0,0.3555288314819336
query64,SparkSQL,4,1773227569.015139,0,0.415245771408081
query65,SparkSQL,4,1773227569.015139,0,0.3539381027221679
query66,SparkSQL,4,1773227569.015139,0,0.4897859096527099
query67,SparkSQL,4,1773227569.015139,0,0.3238029479980469
query68,SparkSQL,4,1773227569.015139,0,0.9751698970794678
query69,SparkSQL,4,1773227569.015139,0,0.7736477851867676
query70,SparkSQL,4,1773227569.015139,0,0.7497544288635254
query71,SparkSQL,4,1773227569.015139,0,1.0876214504241943
query72,SparkSQL,4,1773227569.015139,0,0.8860585689544678
query73,SparkSQL,4,1773227569.015139,0,7.773930311203003
query74,SparkSQL,4,1773227569.015139,0,0.8820962905883789
query75,SparkSQL,4,1773227569.015139,0,0.4400835037231445
query76,SparkSQL,4,1773227569.015139,0,0.3944895267486572
query77,SparkSQL,4,1773227569.015139,0,0.4962015151977539
query78,SparkSQL,4,1773227569.015139,0,0.2928202152252197
query79,SparkSQL,4,1773227569.015139,0,0.7975528240203857
query80,SparkSQL,4,1773227569.015139,0,0.3550362586975097
query81,SparkSQL,4,1773227569.015139,0,0.2210884094238281
query82,SparkSQL,4,1773227569.015139,0,0.279137372970581
query83,SparkSQL,4,1773227569.015139,0,0.2704360485076904
query84,SparkSQL,4,1773227569.015139,0,0.3176240921020508
query85,SparkSQL,4,1773227569.015139,0,0.2963290214538574
query86,SparkSQL,4,1773227569.015139,0,0.3015522956848144
query87,SparkSQL,4,1773227569.015139,0,0.2160310745239257
query88,SparkSQL,4,1773227569.015139,0,0.2728617191314697
query89,SparkSQL,4,1773227569.015139,0,0.201345682144165
query90,SparkSQL,4,1773227569.015139,0,0.3374867439270019
query91,SparkSQL,4,1773227569.015139,0,0.3352096080780029
query92,SparkSQL,4,1773227569.015139,0,0.3717122077941894
query93,SparkSQL,4,1773227569.015139,0,0.2346436977386474
query94,SparkSQL,4,1773227569.015139,0,0.3899402618408203
query95,SparkSQL,4,1773227569.015139,0,0.4836270809173584
query96,SparkSQL,4,1773227569.015139,0,0.420961856842041
query97,SparkSQL,4,1773227569.015139,0,0.6602060794830322
query98,SparkSQL,4,1773227569.015139,0,0.3602311611175537
query99,SparkSQL,4,1773227569.015139,0,0.259746789932251
query100,SparkSQL,4,1773227569.015139,0,0.328481912612915
query101,SparkSQL,4,1773227569.015139,0,0.3683948516845703
query102,SparkSQL,4,1773227569.015139,0,0.3375928401947021
query103,SparkSQL,4,1773227569.015139,0,0.2611269950866699
query104,SparkSQL,4,1773227569.015139,0,0.3301758766174316
query105,SparkSQL,4,1773227569.015139,0,0.2837533950805664
query106,SparkSQL,4,1773227569.015139,0,0.3138768672943115
query107,SparkSQL,4,1773227569.015139,0,0.2821817398071289
query108,SparkSQL,4,1773227569.015139,0,0.2837297916412353
query109,SparkSQL,4,1773227569.015139,0,0.406153917312622
query110,SparkSQL,4,1773227569.015139,0,0.794015645980835
query111,SparkSQL,4,1773227569.015139,0,0.4076974391937256
query112,SparkSQL,4,1773227569.015139,0,0.3188338279724121
query113,SparkSQL,4,1773227569.015139,0,0.423297643661499
query114,SparkSQL,4,1773227569.015139,0,0.4236462116241455
query115,SparkSQL,4,1773227569.015139,0,0.5796940326690674
query116,SparkSQL,4,1773227569.015139,0,0.324509859085083
query117,SparkSQL,4,1773227569.015139,0,0.3456394672393799
query118,SparkSQL,4,1773227569.015139,0,0.3651938438415527
query119,SparkSQL,4,1773227569.015139,0,0.3272163867950439
query120,SparkSQL,4,1773227569.015139,0,0.3380792140960693
query121,SparkSQL,4,1773227569.015139,0,0.3143157958984375
query122,SparkSQL,4,1773227569.015139,0,0.3596229553222656
query123,SparkSQL,4,1773227569.015139,0,0.1933021545410156
query124,SparkSQL,4,1773227569.015139,0,0.2945203781127929
query125,SparkSQL,4,1773227569.015139,0,0.2829980850219726
query126,SparkSQL,4,1773227569.015139,0,0.4873983860015869
query127,SparkSQL,4,1773227569.015139,0,0.3696033954620361
query128,SparkSQL,4,1773227569.015139,0,0.385317325592041
query129,SparkSQL,4,1773227569.015139,0,0.5419323444366455
query130,SparkSQL,4,1773227569.015139,0,0.3214595317840576
query131,SparkSQL,4,1773227569.015139,0,0.3900706768035888
query132,SparkSQL,4,1773227569.015139,0,0.3245675563812256
query133,SparkSQL,4,1773227569.015139,0,0.4393997192382812
query134,SparkSQL,4,1773227569.015139,0,0.3402097225189209
query135,SparkSQL,4,1773227569.015139,0,25.03623414039612
query136,SparkSQL,4,1773227569.015139,0,0.3644919395446777
query137,SparkSQL,4,1773227569.015139,0,0.319246768951416
query138,SparkSQL,4,1773227569.015139,0,6.024173021316528
query139,SparkSQL,4,1773227569.015139,0,0.6096913814544678
query140,SparkSQL,4,1773227569.015139,0,0.683621883392334
query141,SparkSQL,4,1773227569.015139,0,0.6605329513549805
query142,SparkSQL,4,1773227569.015139,0,2.249579906463623
query143,SparkSQL,4,1773227569.015139,0,1.8364627361297607
query144,SparkSQL,4,1773227569.015139,0,0.5550837516784668
query145,SparkSQL,4,1773227569.015139,0,0.4446785449981689
query146,SparkSQL,4,1773227569.0151393,0,0.5457000732421875
