index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
0,query5,0.8449077606201172,0.0,5101.45161151886,5104.876279830933,4410317.898726463,0,5.859947204589844,0.0,1091543.8063144684,1091549.666261673,1091549.666261673,2,-1086442.3547029495,-213.97,False
1,query110,8737.0197057724,0.0,1853.981876373291,10593.581342697144,4410317.898726463,0,3179.054307937622,0.0,1065010.9513759613,1068190.005683899,1091549.666261673,2,-1063156.969499588,-574.45,False
2,query61,1767.3677206039429,0.0,1478.4817934036255,3248.429274559021,4410317.898726463,0,1463.141107559204,0.0,742745.7597732544,744208.9008808136,1091549.666261673,2,-741267.2779798508,-502.37,False
3,query46,1097.8362083435059,0.0,1156.3080787658691,2256.7240476608276,4410317.898726463,0,1302.1787643432617,0.0,447891.0442352295,449193.22299957275,1091549.666261673,2,-446734.7361564636,-387.35,False
4,query126,11971.81658744812,0.0,640021.7977046967,651996.1940526962,4410317.898726463,0,4173.197317123413,0.0,665986.3304615021,670159.5277786255,1091549.666261673,2,-25964.53275680542,-1.04,False
5,query54,1376.8261909484863,0.0,392.7462100982666,1772.1521615982056,4410317.898726463,0,1377.0896911621094,0.0,14485.574865341187,15862.664556503296,1091549.666261673,2,-14092.82865524292,-36.88,False
6,query74,2754.0037393569946,0.0,18687.59698867798,21444.180488586426,4410317.898726463,0,1766.622018814087,0.0,20417.944717407227,22184.566736221313,1091549.666261673,2,-1730.347728729248,-1.09,False
7,query12,24.55458641052246,0.0,1477.4616718292236,1504.5960187911987,4410317.898726463,0,35.53142547607422,0.0,1931.9249153137207,1967.456340789795,1091549.666261673,2,-454.46324348449707,-1.31,False
8,query10,14.87739086151123,0.0,904.2004823684692,921.6576337814331,4410317.898726463,0,25.009584426879883,0.0,1271.1602687835693,1296.1698532104492,1091549.666261673,2,-366.9597864151001,-1.41,False
9,query23,91.26503467559814,0.0,946.7734098434448,1040.6182050704956,4410317.898726463,0,84.55276489257812,0.0,1283.951711654663,1368.5044765472412,1091549.666261673,2,-337.17830181121826,-1.36,False
10,query24,96.08917236328125,0.0,991.7229175567627,1090.3918504714966,4410317.898726463,0,88.52167129516602,0.0,1265.4764652252197,1353.9981365203857,1091549.666261673,2,-273.75354766845703,-1.28,False
11,query17,55.85508346557617,0.0,971.3958740234375,1029.8307180404663,4410317.898726463,0,56.99124336242676,0.0,1241.2309169769287,1298.2221603393555,1091549.666261673,2,-269.8350429534912,-1.28,False
12,query27,113.02886009216309,0.0,1044.4948434829712,1160.103464126587,4410317.898726463,0,101.6225814819336,0.0,1291.0189628601074,1392.641544342041,1091549.666261673,2,-246.52411937713623,-1.24,False
13,query14,37.12430000305176,0.0,1080.7032823562622,1120.4073429107666,4410317.898726463,0,47.975730895996094,0.0,1321.6858863830566,1369.6616172790527,1091549.666261673,2,-240.98260402679443,-1.22,False
14,query21,81.23171329498291,0.0,985.4537010192871,1069.2651748657227,4410317.898726463,0,75.5042552947998,0.0,1219.2695140838623,1294.773769378662,1091549.666261673,2,-233.8158130645752,-1.24,False
15,query26,106.44166469573975,0.0,670.038628578186,779.0600538253784,4410317.898726463,0,97.48244285583496,0.0,875.8553504943848,973.3377933502197,1091549.666261673,2,-205.81672191619873,-1.31,False
16,query18,59.61272716522217,0.0,1201.051115989685,1263.2436037063599,4410317.898726463,0,61.654043197631836,0.0,1386.0998630523682,1447.75390625,1091549.666261673,2,-185.0487470626831,-1.15,False
17,query13,33.76944065093994,0.0,1262.7247095108032,1299.0739107131958,4410317.898726463,0,40.4881477355957,0.0,1435.4449272155762,1475.9330749511719,1091549.666261673,2,-172.72021770477295,-1.14,False
18,query33,550.1010656356812,0.0,829.2435646057129,1381.9243907928467,4410317.898726463,0,563.4563446044922,0.0,982.3221206665039,1545.778465270996,1091549.666261673,2,-153.07855606079102,-1.18,False
19,query8,9.747886657714844,0.0,806.735110282898,819.0627574920654,4410317.898726463,0,20.025300979614258,0.0,952.3962497711182,972.4215507507324,1091549.666261673,2,-145.66113948822021,-1.18,False
20,query16,50.75547695159912,0.0,783.6267232894897,836.9619607925415,4410317.898726463,0,51.978254318237305,0.0,919.7156429290771,971.6938972473145,1091549.666261673,2,-136.0889196395874,-1.17,False
21,query11,20.157861709594727,0.0,838.3706331253052,861.1082553863525,4410317.898726463,0,32.67083168029785,0.0,937.0123863220215,969.6832180023193,1091549.666261673,2,-98.64175319671631,-1.12,False
22,query20,77.04346179962158,0.0,1302.8432130813599,1382.466435432434,4410317.898726463,0,70.91560363769531,0.0,1379.8896789550781,1450.8052825927734,1091549.666261673,2,-77.04646587371826,-1.06,False
23,query29,121.04225158691406,0.0,1169.3593502044678,1292.9813623428345,4410317.898726463,0,113.20610046386719,0.0,1246.3798522949219,1359.585952758789,1091549.666261673,2,-77.0205020904541,-1.07,False
24,query7,4.25717830657959,0.0,895.5766677856445,902.4136066436768,4410317.898726463,0,14.469766616821289,0.0,952.1230220794678,966.5927886962891,1091549.666261673,2,-56.54635429382324,-1.06,False
25,query9,12.386417388916016,0.0,1413.5863065719604,1428.552484512329,4410317.898726463,0,22.002363204956055,0.0,1446.8652725219727,1468.8676357269287,1091549.666261673,2,-33.27896595001221,-1.02,False
26,query19,68.89495849609375,0.0,571.4081525802612,642.8828716278076,4410317.898726463,0,67.14801788330078,0.0,594.5882797241211,661.7362976074219,1091549.666261673,2,-23.180127143859863,-1.04,False
27,query83,4110.403394699097,0.0,1614.5726919174194,5727.555847167969,4410317.898726463,0,2039.0844821929932,0.0,1623.676586151123,3662.761068344116,1091549.666261673,2,-9.103894233703613,-1.01,False
28,query1,1.5198945999145508,0.0,553.9288759231567,558.0285310745239,4410317.898726463,0,0.0,0.0,561.4015102386475,561.4015102386475,1091549.666261673,2,-7.472634315490723,-1.01,False
