index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
0,query135,0.0,0.0,14.943352997303009,14.943352997303009,538.3746329545975,0,0.0,0.0,29.618009388446808,29.618009388446808,29.618009388446808,1,-14.674656391143799,-1.98,False
1,query73,0.0,0.0,0.4059149622917175,0.4059149622917175,538.3746329545975,0,0.0,0.0,7.177544355392456,7.177544355392456,29.618009388446808,1,-6.7716293931007385,-17.68,False
2,query138,0.0,0.0,0.32459157705307007,0.32459157705307007,538.3746329545975,0,0.0,0.0,5.945519030094147,5.945519030094147,29.618009388446808,1,-5.620927453041077,-18.32,False
3,query61,0.0,0.0,0.4350431561470032,0.4350431561470032,538.3746329545975,0,0.0,0.0,2.361837923526764,2.361837923526764,29.618009388446808,1,-1.9267947673797607,-5.43,False
4,query2,0.0,0.0,0.7221940159797668,0.7221940159797668,538.3746329545975,0,0.0,0.0,1.335076928138733,1.335076928138733,29.618009388446808,1,-0.6128829121589661,-1.85,False
5,query143,0.0,0.0,1.3948901891708374,1.3948901891708374,538.3746329545975,0,0.0,0.0,1.9660096168518069,1.9660096168518069,29.618009388446808,1,-0.5711194276809695,-1.41,False
6,query110,0.0,0.0,0.27790558338165283,0.27790558338165283,538.3746329545975,0,0.0,0.0,0.795138955116272,0.795138955116272,29.618009388446808,1,-0.5172333717346191,-2.86,False
7,query46,0.0,0.0,0.43473494052886963,0.43473494052886963,538.3746329545975,0,0.0,0.0,0.837077260017395,0.837077260017395,29.618009388446808,1,-0.4023423194885254,-1.93,False
8,query5,0.0,0.0,0.31645655632019043,0.31645655632019043,538.3746329545975,0,0.0,0.0,0.6753780245780945,0.6753780245780945,29.618009388446808,1,-0.35892146825790405,-2.13,False
9,query79,0.0,0.0,0.4922628402709961,0.4922628402709961,538.3746329545975,0,0.0,0.0,0.8387334942817688,0.8387334942817688,29.618009388446808,1,-0.3464706540107727,-1.7,False
10,query77,0.0,0.0,0.35849529504775995,0.35849529504775995,538.3746329545975,0,0.0,0.0,0.6244061589241028,0.6244061589241028,29.618009388446808,1,-0.26591086387634283,-1.74,False
11,query72,0.0,0.0,0.3561704754829407,0.3561704754829407,538.3746329545975,0,0.0,0.0,0.6072888970375061,0.6072888970375061,29.618009388446808,1,-0.25111842155456543,-1.71,False
12,query71,0.0,0.0,0.6832281947135925,0.6832281947135925,538.3746329545975,0,0.0,0.0,0.9152490496635437,0.9152490496635437,29.618009388446808,1,-0.23202085494995117,-1.34,False
13,query129,0.0,0.0,0.32420760393142695,0.32420760393142695,538.3746329545975,0,0.0,0.0,0.5474182963371277,0.5474182963371277,29.618009388446808,1,-0.22321069240570074,-1.69,False
14,query29,0.0,0.0,0.3787152171134949,0.3787152171134949,538.3746329545975,0,0.0,0.0,0.5896473526954651,0.5896473526954651,29.618009388446808,1,-0.21093213558197021,-1.56,False
15,query31,0.0,0.0,0.3774344325065613,0.3774344325065613,538.3746329545975,0,0.0,0.0,0.5868688225746155,0.5868688225746155,29.618009388446808,1,-0.2094343900680542,-1.55,False
16,query20,0.0,0.0,0.34951508045196533,0.34951508045196533,538.3746329545975,0,0.0,0.0,0.5588998198509216,0.5588998198509216,29.618009388446808,1,-0.2093847393989563,-1.6,False
17,query139,0.0,0.0,0.4237103462219238,0.4237103462219238,538.3746329545975,0,0.0,0.0,0.6062957644462585,0.6062957644462585,29.618009388446808,1,-0.18258541822433477,-1.43,False
18,query94,0.0,0.0,0.19989472627639765,0.19989472627639765,538.3746329545975,0,0.0,0.0,0.35853832960128784,0.35853832960128784,29.618009388446808,1,-0.1586436033248902,-1.79,False
19,query80,0.0,0.0,0.2514740824699402,0.2514740824699402,538.3746329545975,0,0.0,0.0,0.3915119767189026,0.3915119767189026,29.618009388446808,1,-0.1400378942489624,-1.56,False
20,query54,0.0,0.0,0.23335450887680048,0.23335450887680048,538.3746329545975,0,0.0,0.0,0.3708710670471191,0.3708710670471191,29.618009388446808,1,-0.1375165581703186,-1.59,False
21,query3,0.0,0.0,0.48270636796951294,0.48270636796951294,538.3746329545975,0,0.0,0.0,0.6191844344139099,0.6191844344139099,29.618009388446808,1,-0.13647806644439697,-1.28,False
22,query142,0.0,0.0,2.3519840836524963,2.3519840836524963,538.3746329545975,0,0.0,0.0,2.487046778202057,2.487046778202057,29.618009388446808,1,-0.13506269454956055,-1.06,False
23,query56,0.0,0.0,0.3319885730743408,0.3319885730743408,538.3746329545975,0,0.0,0.0,0.46035236120224,0.46035236120224,29.618009388446808,1,-0.12836378812789917,-1.39,False
24,query92,0.0,0.0,0.23600256443023673,0.23600256443023673,538.3746329545975,0,0.0,0.0,0.3606256246566772,0.3606256246566772,29.618009388446808,1,-0.12462306022644046,-1.53,False
25,query115,0.0,0.0,0.6047981381416321,0.6047981381416321,538.3746329545975,0,0.0,0.0,0.7199121713638306,0.7199121713638306,29.618009388446808,1,-0.11511403322219849,-1.19,False
26,query66,0.0,0.0,0.3389202356338501,0.3389202356338501,538.3746329545975,0,0.0,0.0,0.4508144855499267,0.4508144855499267,29.618009388446808,1,-0.1118942499160766,-1.33,False
27,query62,0.0,0.0,0.3242993950843811,0.3242993950843811,538.3746329545975,0,0.0,0.0,0.435535192489624,0.435535192489624,29.618009388446808,1,-0.11123579740524292,-1.34,False
28,query23,0.0,0.0,0.277744710445404,0.277744710445404,538.3746329545975,0,0.0,0.0,0.3824272155761719,0.3824272155761719,29.618009388446808,1,-0.10468250513076788,-1.38,False
29,query53,0.0,0.0,0.301700234413147,0.301700234413147,538.3746329545975,0,0.0,0.0,0.3991154432296753,0.3991154432296753,29.618009388446808,1,-0.09741520881652832,-1.32,False
30,query74,0.0,0.0,0.6244796514511108,0.6244796514511108,538.3746329545975,0,0.0,0.0,0.7058292627334595,0.7058292627334595,29.618009388446808,1,-0.08134961128234863,-1.13,False
31,query144,0.0,0.0,0.4907896518707275,0.4907896518707275,538.3746329545975,0,0.0,0.0,0.5716232061386108,0.5716232061386108,29.618009388446808,1,-0.08083355426788336,-1.16,False
32,query90,0.0,0.0,0.2302150130271911,0.2302150130271911,538.3746329545975,0,0.0,0.0,0.3074774146080017,0.3074774146080017,29.618009388446808,1,-0.0772624015808106,-1.34,False
