index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
0,query5,0.0,0.0,2561.412572860718,2562.204933166504,3511999.18282032,1
1,query7,0.9886503219604492,0.0,1791.0788774490356,1792.8598880767822,3511999.18282032,1
2,query4,1.295638084411621,0.0,3874.815607070923,3876.9036054611206,3511999.18282032,1
3,query1,1.4594793319702148,0.0,1619.8827028274536,1622.13454246521,3511999.18282032,1
4,query6,1.5539884567260742,0.0,1944.040584564209,1946.3869333267212,3511999.18282032,1
5,query3,1.5639781951904297,0.0,4055.400323867798,4057.7566623687744,3511999.18282032,1
6,query2,1.7505168914794922,0.0,3265.9791469573975,3268.522024154663,3511999.18282032,1
7,query8,2.190423011779785,0.0,2805.4980754852295,2808.4808588027954,3511999.18282032,1
8,query9,2.6353836059570312,0.0,2723.953127861023,2727.380871772766,3511999.18282032,1
9,query11,10.699701309204102,0.0,2373.7282752990723,2385.2203369140625,3511999.18282032,1
10,query10,13.402962684631348,0.0,3798.0613708496094,3812.256693840027,3511999.18282032,1
11,query12,14.094853401184082,0.0,2729.7032833099365,2744.5904970169067,3511999.18282032,1
12,query13,17.906832695007324,0.0,1808.396291732788,1827.0954847335815,3511999.18282032,1
13,query14,22.28717803955078,0.0,1791.6385412216187,1814.7180795669556,3511999.18282032,1
14,query15,27.246904373168945,0.0,6588.941955566406,6616.981220245361,3511999.18282032,1
15,query16,32.14719295501709,0.0,1849.5190858840942,1882.4586391448975,3511999.18282032,1
16,query17,36.40091419219971,0.0,1537.6550436019897,1574.8483180999756,3511999.18282032,1
17,query18,41.07348918914795,0.0,2492.134213447571,2534.000062942505,3511999.18282032,1
18,query19,46.72248363494873,0.0,1682.259202003479,1729.7740459442139,3511999.18282032,1
19,query20,50.957536697387695,0.0,2668.85769367218,2720.607590675354,3511999.18282032,1
20,query21,55.408453941345215,0.0,2234.856081008911,2291.0568952560425,3511999.18282032,1
21,query22,60.10620594024658,0.0,3368.4975147247314,3429.396080970764,3511999.18282032,1
22,query23,64.93046283721924,0.0,2045.4965353012085,2111.219358444214,3511999.18282032,1
23,query24,69.84891891479492,0.0,1737.7099752426147,1808.3512544631958,3511999.18282032,1
24,query25,74.33407306671143,0.0,3652.2682905197144,3727.394723892212,3511999.18282032,1
25,query26,78.82285118103027,0.0,1833.8761568069458,1913.4913682937622,3511999.18282032,1
26,query27,83.71176719665527,0.0,1979.5843601226807,2064.088487625122,3511999.18282032,1
27,query28,88.11099529266357,0.0,2958.1316709518433,3047.035026550293,3511999.18282032,1
28,query29,93.33949089050293,0.0,3508.554530143738,3602.686381340027,3511999.18282032,1
29,query30,97.61264324188232,0.0,196088.78831863403,196187.1933221817,3511999.18282032,1
30,query31,105.59773445129395,0.0,8756.165432929993,8862.555527687073,3511999.18282032,1
31,query32,109.1693639755249,0.0,51990.910482406616,52100.87220668793,3511999.18282032,1
32,query33,1431.157398223877,0.0,1309.0369701385498,2740.986728668213,3511999.18282032,1
33,query34,1746.5458393096924,0.0,195249.1896390915,196996.52783870697,3511999.18282032,1
34,query35,1749.887752532959,0.0,9530.078387260437,11280.758500099182,3511999.18282032,1
35,query36,1765.323281288147,0.0,499.1546392440796,2265.2702808380127,3511999.18282032,1
36,query37,1768.5600280761719,0.0,3795.6249952316284,5564.977383613586,3511999.18282032,1
37,query38,1794.9317455291748,0.0,37261.35325431824,39057.0773601532,3511999.18282032,1
38,query39,1818.9857006072998,0.0,4430.138969421387,6249.917030334473,3511999.18282032,1
