index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
0,query4,0.0,0.0,973.821210861206,974.5013236999512,6312.261772155762,8
1,query3,0.9905815124511719,0.0,959.6606254577637,961.33131980896,6312.261772155762,8
2,query5,1.0157585144042969,0.0,723.0742931365967,724.7701644897461,6312.261772155762,8
3,query1,1.0992050170898438,0.0,498.345422744751,500.12474060058594,6312.261772155762,8
4,query2,1.2165546417236328,0.0,722.2577571868896,724.1544246673584,6312.261772155762,8
5,query6,3.5959243774414062,0.0,564.6190166473389,568.8950538635254,6312.261772155762,8
6,query7,12.054157257080078,0.0,1635.1813316345215,1647.9156017303467,6312.261772155762,8
7,query8,15.61121940612793,0.0,1918.5158252716064,1934.8071575164795,6312.261772155762,8
8,query9,21.930265426635742,0.0,1900.9460926055908,1923.5564708709717,6312.261772155762,8
9,query10,22.715330123901367,0.0,1016.7651653289795,1040.160608291626,6312.261772155762,8
10,query11,25.440549850463867,0.0,1071.5544700622559,1097.6751327514648,6312.261772155762,8
11,query12,30.005788803100586,0.0,709.8637580871582,740.5496597290039,6312.261772155762,8
12,query13,34.45582389831543,0.0,743.1603908538817,778.2963275909422,6312.261772155762,8
13,query14,38.50054740905762,0.0,730.7114124298097,769.8920726776124,6312.261772155762,8
14,query15,42.88763999938965,0.0,953.4303188323975,996.9980716705322,6312.261772155762,8
15,query16,47.428226470947266,0.0,975.3647804260254,1023.4731197357178,6312.261772155762,8
16,query17,51.86448097229004,0.0,1027.2154331207275,1079.7600269317627,6312.261772155762,8
17,query18,56.510353088378906,0.0,1515.056037902832,1572.246503829956,6312.261772155762,8
18,query19,60.93482971191406,0.0,1272.3891258239746,1334.0040683746338,6312.261772155762,8
19,query20,65.53874015808105,0.0,2537.7598762512207,2603.978729248047,6312.261772155762,8
20,query21,70.03254890441895,0.0,2166.1664962768555,2236.8791580200195,6312.261772155762,8
21,query22,73.99110794067383,0.0,658.0748081207275,732.7460289001465,6312.261772155762,8
22,query23,77.94098854064941,0.0,470.39241790771484,549.0135192871094,6312.261772155762,8
23,query24,82.37466812133789,0.0,309.2106819152832,392.2654628753662,6312.261772155762,8
24,query25,86.20882034301758,0.0,1954.280710220337,2041.1696434020996,6312.261772155762,8
25,query26,90.26169776916504,0.0,1795.7283973693848,1886.670207977295,6312.261772155762,8
26,query27,94.51603889465332,0.0,1024.2045879364014,1119.4007396697998,6312.261772155762,8
27,query28,109.87963676452637,0.0,2162.034034729004,2272.5937843322754,6312.261772155762,8
28,query29,152.34384536743164,0.0,1776.26314163208,1929.2870998382568,6312.261772155762,8
29,query30,171.29502296447754,0.0,730.6296348571777,902.6047706604004,6312.261772155762,8
30,query31,188.70081901550293,0.0,781.9455623626709,971.326494216919,6312.261772155762,8
31,query32,202.23040580749512,0.0,1648.3458518981934,1851.2563705444336,6312.261772155762,8
32,query33,428.6560535430908,0.0,696.3143348693848,1125.6505012512207,6312.261772155762,8
33,query34,499.1091728210449,0.0,327.9665946960449,827.755880355835,6312.261772155762,8
34,query35,541.6752338409424,0.0,492.91834831237793,1035.2736949920654,6312.261772155762,8
35,query36,582.9127311706543,0.0,427.20093727111816,1010.7937812805176,6312.261772155762,8
36,query37,604.5326709747314,0.0,919.9351787567139,1525.1479625701904,6312.261772155762,8
37,query38,675.6621837615967,0.0,1274.4029521942139,1950.7452487945557,6312.261772155762,8
38,query39,698.896598815918,0.0,1102.6290893554688,1802.2058010101318,6312.261772155762,8
39,query40,723.1370449066162,0.0,159.15169715881348,882.9688549041748,6312.261772155762,8
40,query41,763.7084007263184,0.0,86.38253211975098,850.7710456848145,6312.261772155762,8
41,query42,793.5790538787842,0.0,2108.0530643463135,2902.312231063843,6312.261772155762,8
42,query43,832.0345401763916,0.0,1222.3347187042236,2055.0493717193604,6312.261772155762,8
43,query44,840.7002925872803,0.0,1075.2055644989014,1916.5859699249268,6312.261772155762,8
44,query45,873.2930660247803,0.0,505.7301998138428,1379.7033786773682,6312.261772155762,8
45,query46,896.9295978546143,0.0,1111.0971450805664,2008.7068557739258,6312.261772155762,8
46,query47,909.6397399902344,0.0,989.0767574310303,1899.3966102600098,6312.261772155762,8
47,query48,956.0513973236084,0.0,812.8926277160645,1769.624137878418,6312.261772155762,8
48,query49,974.9284267425537,0.0,386.0557556152344,1361.6642951965332,6312.261772155762,8
49,query50,984.0428829193115,0.0,317.85449981689453,1302.5774955749512,6312.261772155762,8
50,query51,1001.6281604766846,0.0,1589.1887664794922,2591.497039794922,6312.261772155762,8
51,query52,1026.958179473877,0.0,656.4749240875244,1684.1132164001465,6312.261772155762,8
52,query53,1061.9653224945068,0.0,719.8237895965576,1782.4692249298096,6312.261772155762,8
53,query54,1089.3904209136963,0.0,506.47130012512207,1596.5418338775635,6312.261772155762,8
54,query55,1107.173490524292,0.0,16.603612899780273,1124.4572162628174,6312.261772155762,8
55,query56,1129.532527923584,0.0,19.11911964416504,1149.3317604064941,6312.261772155762,8
56,query57,1137.756109237671,0.0,22.837257385253906,1161.27347946167,6312.261772155762,8
57,query58,1149.3728637695312,0.0,1355.162525177002,2505.2155017852783,6312.261772155762,8
58,query59,1159.4757080078125,0.0,596.738862991333,1756.8946838378906,6312.261772155762,8
59,query60,1178.1964778900146,0.0,1558.4510803222659,2737.3276710510254,6312.261772155762,8
60,query61,1247.6330280303955,0.0,1094.6540355682373,2342.967176437378,6312.261772155762,8
61,query62,1287.4162197113037,0.0,205.857515335083,1493.9538478851318,6312.261772155762,8
62,query63,1314.7841930389404,0.0,1115.4212474822998,2430.8855533599854,6312.261772155762,8
63,query64,1360.4365348815918,0.0,1641.8362617492676,3002.9529094696045,6312.261772155762,8
64,query65,1398.825979232788,0.0,1465.0007724761963,2864.5068645477295,6312.261772155762,8
65,query66,1441.2590026855469,0.0,2615.345621109009,4057.284736633301,6312.261772155762,8
66,query67,1505.6612968444824,0.0,1334.3633651733398,2840.7047748565674,6312.261772155762,8
67,query68,1554.5176029205322,0.0,1765.5641078948975,3320.761823654175,6312.261772155762,8
68,query69,1595.0763702392578,0.0,1696.4643001556396,3292.2207832336426,6312.261772155762,8
69,query70,1630.4203987121582,0.0,1789.6242141723633,3420.7247257232666,6312.261772155762,8
70,query71,1677.2176265716553,0.0,2822.145366668701,4500.043106079102,6312.261772155762,8
71,query72,1701.5370845794678,0.0,1919.5869445800781,3621.804141998291,6312.261772155762,8
72,query73,1735.1677894592285,0.0,2127.3040771484375,3863.151979446411,6312.261772155762,8
73,query74,1757.1733951568604,0.0,1712.460470199585,3470.3139781951904,6312.261772155762,8
74,query75,1782.7441215515137,0.0,1800.9239673614502,3584.348201751709,6312.261772155762,8
75,query76,1806.8699359893799,0.0,2130.4538249969482,3938.0038738250732,6312.261772155762,8
76,query77,1824.7385501861572,0.0,1341.211748123169,3166.6304111480713,6312.261772155762,8
77,query78,1875.5016803741455,0.0,1131.9681644439697,3008.1499576568604,6312.261772155762,8
78,query79,1895.8744049072266,0.0,1271.8629837036133,3168.417501449585,6312.261772155762,8
79,query80,1926.5533447265625,0.0,703.4220218658447,2630.6554794311523,6312.261772155762,8
80,query81,1942.748737335205,0.0,630.643367767334,2574.072217941284,6312.261772155762,8
81,query82,1982.951021194458,0.0,605.3915023803711,2589.022636413574,6312.261772155762,8
82,query83,2017.0729637145996,0.0,500.42920112609863,2518.1822776794434,6312.261772155762,8
83,query84,2078.882837295532,0.0,492.35668182373047,2571.919631958008,6312.261772155762,8
84,query85,2100.2861976623535,0.0,315.30818939208984,2416.2744998931885,6312.261772155762,8
85,query86,2195.5292224884033,0.0,2593.404960632324,4789.614295959473,6312.261772155762,8
86,query87,2305.835962295532,0.0,560.3161811828613,2866.8322563171387,6312.261772155762,8
87,query88,2330.7205200195312,0.0,557.5333118438721,2888.9339447021484,6312.261772155762,8
88,query89,2377.9251098632812,0.0,961.0620975494385,3339.667320251465,6312.261772155762,8
89,query90,2424.851083755493,0.0,935.1346015930176,3360.665798187256,6312.261772155762,8
90,query91,2477.399158477783,0.0,1154.5156478881836,3632.594919204712,6312.261772155762,8
91,query92,2500.0574111938477,0.0,1650.4376888275146,4151.175212860107,6312.261772155762,8
92,query93,2512.2703552246094,0.0,377.671480178833,2890.6219482421875,6312.261772155762,8
93,query94,2526.4840602874756,0.0,409.4310760498047,2936.5952491760254,6312.261772155762,8
94,query95,2575.6346225738525,0.0,1335.013771057129,3911.3285064697266,6312.261772155762,8
95,query96,2586.3943576812744,0.0,2842.733383178711,5429.8078536987305,6312.261772155762,8
96,query97,2595.635509490967,0.0,682.9940795898438,3279.3097019195557,6312.261772155762,8
97,query98,2629.0146350860596,0.0,689.2650127410889,3318.9597606658936,6312.261772155762,8
98,query99,2672.174549102783,0.0,727.8895854949951,3400.7442474365234,6312.261772155762,8
99,query100,2733.458423614502,0.0,1274.1913318634033,4008.3298683166504,6312.261772155762,8
100,query101,2803.3273696899414,0.0,2064.859914779663,4868.86739730835,6312.261772155762,8
101,query102,2824.0668296813965,0.0,1732.727289199829,4557.474231719971,6312.261772155762,8
102,query103,2856.8390369415283,0.0,429.78219985961914,3287.3013496398926,6312.261772155762,8
103,query104,2886.0373973846436,0.0,911.3662242889404,3798.083734512329,6312.261772155762,8
104,query105,2913.184404373169,0.0,614.5223140716553,3528.3868312835693,6312.261772155762,8
105,query106,2923.6265182495117,0.0,989.3416881561279,3913.6483192443848,6312.261772155762,8
106,query107,2981.4865589141846,0.0,271.6855525970459,3253.8522243499756,6312.261772155762,8
107,query108,3037.6559257507324,0.0,209.3265533447265,3247.662591934204,6312.261772155762,8
108,query109,3061.7981910705566,0.0,815.8780574798584,3878.35636138916,6312.261772155762,8
109,query110,3186.098575592041,0.0,826.7831325531006,4013.5618209838867,6312.261772155762,8
110,query111,3213.1271839141846,0.0,876.4513492584229,4090.2586460113525,6312.261772155762,8
111,query112,3221.5682983398438,0.0,800.645923614502,4022.894334793091,6312.261772155762,8
112,query113,3240.483522415161,0.0,831.2921524047852,4072.4557876586914,6312.261772155762,8
113,query114,3251.0332107543945,0.0,1147.6151943206787,4399.328517913818,6312.261772155762,8
114,query115,3264.4264698028564,0.0,964.5883083343506,4229.694890975952,6312.261772155762,8
115,query116,3282.3230266571045,0.0,465.0519371032715,3748.055076599121,6312.261772155762,8
116,query117,3305.74631690979,0.0,2501.3924121856694,5807.818841934204,6312.261772155762,8
117,query118,3343.7342166900635,0.0,2372.5821971893315,5716.99652671814,6312.261772155762,8
118,query119,3366.689920425415,0.0,732.7336311340332,4100.103664398193,6312.261772155762,8
119,query120,3389.7558212280273,0.0,1457.4985027313232,4847.934436798096,6312.261772155762,8
120,query121,3437.2110843658447,0.0,931.7444324493408,4369.635629653931,6312.261772155762,8
121,query122,3480.2627563476562,0.0,1020.2136039733887,4501.15647315979,6312.261772155762,8
122,query123,3498.133659362793,0.0,743.103837966919,4241.917610168457,6312.261772155762,8
123,query124,3545.429277420044,0.0,498.2415199279785,4044.3509101867676,6312.261772155762,8
124,query125,3572.0511436462402,0.0,489.14456367492676,4061.875820159912,6312.261772155762,8
125,query126,3613.4193897247314,0.0,440.80896377563477,4054.9084663391113,6312.261772155762,8
126,query127,3689.878463745117,0.0,924.3252277374268,4614.883804321289,6312.261772155762,8
127,query128,3733.2773208618164,0.0,918.7487125396729,4652.706146240234,6312.261772155762,8
128,query129,3775.114393234253,0.0,1261.4590167999268,5037.253522872925,6312.261772155762,8
129,query130,3830.4436206817627,0.0,2227.3765563964844,6058.500289916992,6312.261772155762,8
130,query131,3859.104299545288,0.0,475.2885341644287,4335.072946548462,6312.261772155762,8
131,query132,3880.1355361938477,0.0,1019.3239212036133,4900.139570236206,6312.261772155762,8
132,query133,3924.266576766968,0.0,783.7026119232178,4708.649301528931,6312.261772155762,8
133,query134,3960.009527206421,0.0,1018.813943862915,4979.503583908081,6312.261772155762,8
134,query135,3994.3195819854736,0.0,524.474573135376,4519.474267959595,6312.261772155762,8
135,query136,4001.5259742736816,0.0,817.0070648193359,4819.213151931763,6312.261772155762,8
136,query137,4019.448232650757,0.0,670.2441215515137,4690.372467041016,6312.261772155762,8
137,query138,4041.4087295532227,0.0,28.426074981689453,4070.514917373657,6312.261772155762,8
138,query139,4051.5491485595703,0.0,1245.163917541504,5297.393178939819,6312.261772155762,8
139,query140,4061.009359359741,0.0,1382.3265075683594,5444.015979766846,6312.261772155762,8
140,query141,4073.08406829834,0.0,2239.177703857422,6312.941884994507,6312.261772155762,8
141,query142,4086.741018295288,0.0,1677.6352882385254,5765.056419372559,6312.261772155762,8
142,query143,4100.037527084351,0.0,1716.2355422973633,5816.953182220459,6312.261772155762,8
143,query144,4123.02770614624,0.0,1728.5459518432617,5852.253770828247,6312.261772155762,8
144,query145,4170.848655700684,0.0,1150.5775928497314,5322.10636138916,6312.261772155762,8
145,query146,4194.429874420166,0.0,1601.9484996795654,5797.058486938477,6312.261772155762,8
