index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
51,2c,28.713202476501465,228.8462,52360.8177,52389.564042658996,706210.9602429627,0,0.1475811004638672,0.0,58674.3221282959,58674.46970939636,6237339.1069417875,6,-6313.504428295899,-1.12,False
52,2b,25.27027130126953,229.06599999999997,52363.505099999995,52388.80851148376,706210.9602429627,0,0.38743019104003906,0.0,58674.668073654175,58675.055503845215,6237339.1069417875,6,-6311.16297365418,-1.12,False
53,2a,23.564839363098145,229.1071,52365.1426,52388.74057954559,706210.9602429627,0,0.4165172576904297,0.0,58674.58486557007,58675.00138282776,6237339.1069417875,6,-6309.442265570069,-1.12,False
54,2d,33.130764961242676,229.32600000000002,52439.6834,52472.84730514374,706210.9602429627,0,0.0,0.0,58676.77879333496,58676.77879333496,6237339.1069417875,6,-6237.095393334959,-1.12,False
55,25b,87462.23170757294,46.4957,7772.7352,95235.00004775543,706210.9602429627,0,101701.83324813843,0.0,13220.783948898315,114922.61719703674,6237339.1069417875,6,-5448.048748898315,-1.7,False
56,26b,88513.5877609253,298.5154,31756.478500000005,120270.09940110779,706210.9602429627,0,102165.6060218811,0.0,37038.42377662659,139204.0297985077,6237339.1069417875,6,-5281.945276626582,-1.17,False
57,14a,50601.64761543274,33.6323,39079.695400000004,89681.37615561523,706210.9602429627,0,58735.04710197449,0.0,43424.39651489258,102159.44361686707,6237339.1069417875,6,-4344.701114892574,-1.11,False
58,25c,87513.39025497437,55.5271,22837.8355,110351.25889515686,706210.9602429627,0,101799.97515678406,0.0,26226.01222991944,128025.98738670349,6237339.1069417875,6,-3388.17672991944,-1.15,False
59,18b,75785.84699630737,12.7774,10415.798200000001,86201.67833648986,706210.9602429627,0,83712.52226829529,0.0,13753.902673721312,97466.4249420166,6237339.1069417875,6,-3338.1044737213106,-1.32,False
60,9c,4441.451382637024,29.779700000000002,60328.2105,64769.69502281952,706210.9602429627,0,5118.760824203491,0.0,62895.31707763672,68014.07790184021,6237339.1069417875,6,-2567.1065776367177,-1.04,False
61,16c,57716.26319885254,27.574,20601.3747,78317.67103903503,706210.9602429627,0,68089.36333656311,0.0,22940.727949142456,91030.09128570557,6237339.1069417875,6,-2339.3532491424558,-1.11,False
62,16d,58292.95856952667,26.7451,20020.7905,78313.78220970917,706210.9602429627,0,69066.49470329285,0.0,21954.18262481689,91020.67732810974,6237339.1069417875,6,-1933.3921248168917,-1.1,False
63,6c,97.4172830581665,238.8819,3920.7977,4018.2481232406617,706210.9602429627,0,28.321266174316406,0.0,5800.450325012207,5828.771591186523,6237339.1069417875,6,-1879.652625012207,-1.48,False
64,15c,55192.34702587128,141.739,31126.7355,86319.11566605377,706210.9602429627,0,64866.57452583313,0.0,32796.112060546875,97662.68658638,6237339.1069417875,6,-1669.3765605468761,-1.05,False
65,4b,60.00492572784424,229.0102,44029.8545,44089.89256591034,706210.9602429627,0,9.464740753173828,0.0,45696.70915603638,45706.17389678955,6237339.1069417875,6,-1666.8546560363757,-1.04,False
66,4a,54.26065921783447,228.74589999999998,44085.0349,44139.32869940033,706210.9602429627,0,9.343624114990234,0.0,45696.42734527588,45705.77096939087,6237339.1069417875,6,-1611.3924452758802,-1.04,False
67,4c,65.18151760101318,228.4137,44094.9148,44160.12945778351,706210.9602429627,0,9.670019149780273,0.0,45695.2850818634,45704.95510101318,6237339.1069417875,6,-1600.3702818634047,-1.04,False
68,14c,52538.28525543213,21.8672,37698.6573,90236.97569561462,706210.9602429627,0,63460.61658859253,0.0,39230.22222518921,102690.83881378174,6237339.1069417875,6,-1531.56492518921,-1.04,False
69,25a,86876.96981430054,51.2116,12423.0227,99300.02565448303,706210.9602429627,0,100936.08903884888,0.0,13927.692651748655,114863.78169059753,6237339.1069417875,6,-1504.6699517486559,-1.12,False
70,15b,54036.13996505737,183.3628,8514.372599999999,62550.54570523987,706210.9602429627,0,64866.52755737305,0.0,9940.788507461548,74807.3160648346,6237339.1069417875,6,-1426.415907461549,-1.17,False
71,31c,96266.92185401917,307.2876,27727.5259,123994.48089420167,706210.9602429627,0,120136.88611984253,0.0,28763.85951042176,148900.74563026428,6237339.1069417875,6,-1036.3336104217597,-1.04,False
72,21c,85662.9005908966,74.6353,269.0638,85931.9975310791,706210.9602429627,0,97575.4337310791,0.0,1292.2394275665283,98867.67315864563,6237339.1069417875,6,-1023.1756275665283,-4.8,False
73,16a,56264.61052894592,32.3536,2199.027,58463.67066912842,706210.9602429627,0,66011.79647445679,0.0,3038.670301437378,69050.46677589417,6237339.1069417875,6,-839.6433014373779,-1.38,False
74,11a,13639.424729347229,84.5124,2370.2509999999997,16009.708869529724,706210.9602429627,0,11917.110443115234,0.0,3020.1210975646973,14937.231540679932,6237339.1069417875,6,-649.8700975646975,-1.27,False
75,1a,0.0,226.05630000000002,13307.708799999999,13307.741940182494,706210.9602429627,0,3.770112991333008,0.0,13941.797256469728,13945.567369461061,6237339.1069417875,6,-634.0884564697299,-1.05,False
76,5a,70.25549411773682,225.02889999999996,5886.2105,5956.499134300232,706210.9602429627,0,9.697914123535156,0.0,6451.955556869507,6461.653470993042,6237339.1069417875,6,-565.7450568695067,-1.1,False
77,5b,77.5111198425293,225.4812,5884.6176,5962.161860025024,706210.9602429627,0,13.5650634765625,0.0,6447.734594345093,6461.299657821655,6237339.1069417875,6,-563.1169943450932,-1.1,False
78,19b,80618.25675964355,90.9987,661.9024999999999,81280.19239982605,706210.9602429627,0,91049.8468875885,0.0,1143.687725067139,92193.53461265564,6237339.1069417875,6,-481.785225067139,-1.73,False
79,19c,80949.87778663635,115.76050000000001,3732.5198000000005,84682.43072681884,706210.9602429627,0,92238.42167854309,0.0,4171.523571014404,96409.9452495575,6237339.1069417875,6,-439.0037710144038,-1.12,False
80,31b,95813.2162809372,256.6949,2631.2877,98444.53712111969,706210.9602429627,0,117650.98571777344,0.0,3039.541482925415,120690.52720069885,6237339.1069417875,6,-408.2537829254152,-1.16,False
81,21b,85481.77137374878,72.9115,324.73339999999996,85806.53791393127,706210.9602429627,0,97562.71409988403,0.0,708.1320285797119,98270.84612846375,6237339.1069417875,6,-383.39862857971195,-2.18,False
82,11d,16161.219811439514,30.6618,64506.778300000005,80668.031251622,706210.9602429627,0,14941.804647445679,0.0,64817.80529022217,79759.60993766785,6237339.1069417875,6,-311.02699022216257,-1.0,False
