index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
0,query1,0.0,0.0,2.0369831919670105,2.0369831919670105,31.103899478912354,1
1,query51,0.0,0.0,0.49093401432037354,0.49093401432037354,31.103899478912354,1
2,query52,0.0,0.0,1.726588845252991,1.726588845252991,31.103899478912354,1
3,query53,0.0,0.0,0.4280775785446167,0.4280775785446167,31.103899478912354,1
4,query54,0.0,0.0,0.4348597526550293,0.4348597526550293,31.103899478912354,1
5,query55,0.0,0.0,0.3329793214797973,0.3329793214797973,31.103899478912354,1
6,query56,0.0,0.0,0.5399252772331238,0.5399252772331238,31.103899478912354,1
7,query50,0.0,0.0,0.2494910359382629,0.2494910359382629,31.103899478912354,1
8,query57,0.0,0.0,0.27864116430282587,0.27864116430282587,31.103899478912354,1
9,query59,0.0,0.0,0.9522932767868042,0.9522932767868042,31.103899478912354,1
10,query6,0.0,0.0,0.3726247549057007,0.3726247549057007,31.103899478912354,1
11,query60,0.0,0.0,0.5301875472068787,0.5301875472068787,31.103899478912354,1
12,query61,0.0,0.0,2.229546844959259,2.229546844959259,31.103899478912354,1
13,query62,0.0,0.0,0.41886550188064575,0.41886550188064575,31.103899478912354,1
14,query63,0.0,0.0,0.3589060306549072,0.3589060306549072,31.103899478912354,1
15,query58,0.0,0.0,0.49335628747940063,0.49335628747940063,31.103899478912354,1
16,query64,0.0,0.0,0.42939162254333496,0.42939162254333496,31.103899478912354,1
17,query5,0.0,0.0,0.8307228684425354,0.8307228684425354,31.103899478912354,1
18,query48,0.0,0.0,0.3249064087867736,0.3249064087867736,31.103899478912354,1
19,query35,0.0,0.0,0.33206480741500854,0.33206480741500854,31.103899478912354,1
20,query36,0.0,0.0,0.26143813133239746,0.26143813133239746,31.103899478912354,1
21,query37,0.0,0.0,0.40497696399688715,0.40497696399688715,31.103899478912354,1
22,query38,0.0,0.0,0.47339922189712524,0.47339922189712524,31.103899478912354,1
23,query39,0.0,0.0,0.3961255550384521,0.3961255550384521,31.103899478912354,1
24,query4,0.0,0.0,0.7747451066970825,0.7747451066970825,31.103899478912354,1
25,query49,0.0,0.0,0.40555286407470703,0.40555286407470703,31.103899478912354,1
