index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
0,query3,0.0,0.0,2185.561227798462,2188.1409883499146,4410317.898726463,0
1,query4,0.12066364288330078,0.0,2356.9894313812256,2359.6898555755615,4410317.898726463,0
2,query2,0.5175113677978516,0.0,4180.16197681427,4183.2592487335205,4410317.898726463,0
3,query5,0.8449077606201172,0.0,5101.45161151886,5104.876279830933,4410317.898726463,0
4,query1,1.5198945999145508,0.0,553.9288759231567,558.0285310745239,4410317.898726463,0
5,query6,2.5591611862182617,0.0,916.5057897567749,921.6447114944458,4410317.898726463,0
6,query7,4.25717830657959,0.0,895.5766677856445,902.4136066436768,4410317.898726463,0
7,query8,9.747886657714844,0.0,806.735110282898,819.0627574920654,4410317.898726463,0
8,query9,12.386417388916016,0.0,1413.5863065719604,1428.552484512329,4410317.898726463,0
9,query10,14.87739086151123,0.0,904.2004823684692,921.6576337814331,4410317.898726463,0
10,query11,20.157861709594727,0.0,838.3706331253052,861.1082553863525,4410317.898726463,0
11,query12,24.55458641052246,0.0,1477.4616718292236,1504.5960187911987,4410317.898726463,0
12,query13,33.76944065093994,0.0,1262.7247095108032,1299.0739107131958,4410317.898726463,0
13,query14,37.12430000305176,0.0,1080.7032823562622,1120.4073429107666,4410317.898726463,0
14,query15,46.672606468200684,0.0,4180.990314483643,4230.242681503296,4410317.898726463,0
15,query16,50.75547695159912,0.0,783.6267232894897,836.9619607925415,4410317.898726463,0
16,query17,55.85508346557617,0.0,971.3958740234375,1029.8307180404663,4410317.898726463,0
17,query18,59.61272716522217,0.0,1201.051115989685,1263.2436037063599,4410317.898726463,0
18,query19,68.89495849609375,0.0,571.4081525802612,642.8828716278076,4410317.898726463,0
19,query20,77.04346179962158,0.0,1302.8432130813599,1382.466435432434,4410317.898726463,0
20,query21,81.23171329498291,0.0,985.4537010192871,1069.2651748657227,4410317.898726463,0
21,query22,85.9652042388916,0.0,2468.8079357147217,2557.352900505066,4410317.898726463,0
22,query23,91.26503467559814,0.0,946.7734098434448,1040.6182050704956,4410317.898726463,0
23,query24,96.08917236328125,0.0,991.7229175567627,1090.3918504714966,4410317.898726463,0
24,query25,100.35247802734375,0.0,1241.7568683624268,1344.6891069412231,4410317.898726463,0
25,query26,106.44166469573975,0.0,670.038628578186,779.0600538253784,4410317.898726463,0
26,query27,113.02886009216309,0.0,1044.4948434829712,1160.103464126587,4410317.898726463,0
27,query28,116.93413257598877,0.0,7085.860824584961,7205.374717712402,4410317.898726463,0
28,query29,121.04225158691406,0.0,1169.3593502044678,1292.9813623428345,4410317.898726463,0
29,query30,126.62899494171143,0.0,123028.91869544983,123158.127450943,4410317.898726463,0
30,query31,132.01475143432617,0.0,7844.789886474609,7979.384398460388,4410317.898726463,0
31,query32,137.65859603881836,0.0,10442.350673675537,10582.589030265808,4410317.898726463,0
32,query33,550.1010656356812,0.0,829.2435646057129,1381.9243907928467,4410317.898726463,0
33,query34,654.0089130401611,0.0,151522.66972064972,152179.25839424133,4410317.898726463,0
34,query35,749.014949798584,0.0,1919.0025091171265,2670.597219467163,4410317.898726463,0
35,query36,795.2789545059204,0.0,477.3202657699585,1275.1789808273315,4410317.898726463,0
36,query37,815.4251337051392,0.0,2586.5102767944336,3404.5151710510254,4410317.898726463,0
37,query38,825.5967617034912,0.0,48140.537786483765,48968.71430873871,4410317.898726463,0
38,query39,837.5176191329956,0.0,5948.650074005126,6788.747453689575,4410317.898726463,0
39,query40,860.8793258666992,0.0,348.03106784820557,1211.4901542663574,4410317.898726463,0
40,query41,887.6255512237549,0.0,185.1860523223877,1075.3913640975952,4410317.898726463,0
41,query42,962.3698949813843,0.0,1347.469425201416,2312.419080734253,4410317.898726463,0
42,query43,999.6461868286133,0.0,5084.783220291138,6087.009167671204,4410317.898726463,0
43,query44,1068.9393520355225,0.0,3007.896637916565,4079.41575050354,4410317.898726463,0
44,query45,1079.6067953109741,0.0,489.1592025756836,1571.3457584381104,4410317.898726463,0
45,query46,1097.8362083435059,0.0,1156.3080787658691,2256.7240476608276,4410317.898726463,0
46,query47,1120.6831216812134,0.0,28546.43850326538,29669.701385498047,4410317.898726463,0
47,query48,1147.5818872451782,0.0,646.792197227478,1796.953845024109,4410317.898726463,0
48,query49,1194.079065322876,0.0,11717.965006828308,12914.623832702637,4410317.898726463,0
49,query50,1243.011450767517,0.0,738.1379127502441,1983.7291240692139,4410317.898726463,0
