index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
49,13d,58735.122203826904,0.0,51244.20523643494,109979.32744026184,6237339.1069417875,6
50,14c,63460.61658859253,0.0,39230.22222518921,102690.83881378174,6237339.1069417875,6
51,15a,64866.39499664307,0.0,32748.32582473755,97614.72082138062,6237339.1069417875,6
52,15b,64866.52755737305,0.0,9940.788507461548,74807.3160648346,6237339.1069417875,6
53,15c,64866.57452583313,0.0,32796.112060546875,97662.68658638,6237339.1069417875,6
54,15d,65410.614013671875,0.0,33707.92508125305,99118.53909492493,6237339.1069417875,6
55,16a,66011.79647445679,0.0,3038.670301437378,69050.46677589417,6237339.1069417875,6
56,16b,66809.34643745422,0.0,99185.11724472046,165994.46368217468,6237339.1069417875,6
57,16c,68089.36333656311,0.0,22940.727949142456,91030.09128570557,6237339.1069417875,6
58,16d,69066.49470329285,0.0,21954.18262481689,91020.67732810974,6237339.1069417875,6
59,17a,74895.15995979309,0.0,61078.174352645874,135973.33431243896,6237339.1069417875,6
60,17c,79775.29740333557,0.0,28596.62652015686,108371.92392349243,6237339.1069417875,6
61,17b,79775.34008026123,0.0,28688.43460083008,108463.77468109131,6237339.1069417875,6
62,17d,82066.7200088501,0.0,25977.153062820435,108043.87307167053,6237339.1069417875,6
63,17e,82301.03945732117,0.0,54923.75636100769,137224.79581832886,6237339.1069417875,6
64,17f,82667.28353500366,0.0,37449.45955276489,120116.74308776855,6237339.1069417875,6
65,18a,83558.22682380676,0.0,18236.94944381714,101795.1762676239,6237339.1069417875,6
66,18b,83712.52226829529,0.0,13753.902673721312,97466.4249420166,6237339.1069417875,6
67,18c,85701.11584663391,0.0,17001.067876815796,102702.1837234497,6237339.1069417875,6
68,19a,91049.77869987488,0.0,1399.9242782592771,92449.70297813416,6237339.1069417875,6
69,19b,91049.8468875885,0.0,1143.687725067139,92193.53461265564,6237339.1069417875,6
70,19c,92238.42167854309,0.0,4171.523571014404,96409.9452495575,6237339.1069417875,6
71,19d,92489.91298675537,0.0,179709.38563346863,272199.298620224,6237339.1069417875,6
72,20a,96444.29278373718,0.0,61628.97658348084,158073.26936721802,6237339.1069417875,6
73,20b,97410.01892089844,0.0,61000.62823295593,158410.64715385437,6237339.1069417875,6
74,20c,97478.61361503601,0.0,307552.91223526,405031.525850296,6237339.1069417875,6
75,21a,97524.33037757874,0.0,771.5015411376953,98295.83191871643,6237339.1069417875,6
76,21b,97562.71409988403,0.0,708.1320285797119,98270.84612846375,6237339.1069417875,6
77,21c,97575.4337310791,0.0,1292.2394275665283,98867.67315864563,6237339.1069417875,6
78,22a,97584.75613594055,0.0,32306.452751159668,129891.20888710022,6237339.1069417875,6
79,22b,97620.05686759949,0.0,25612.31279373169,123232.36966133118,6237339.1069417875,6
80,22c,97648.77271652222,0.0,44550.3032207489,142199.07593727112,6237339.1069417875,6
81,22d,97667.25611686707,0.0,59273.7889289856,156941.04504585266,6237339.1069417875,6
82,28c,97799.28994178772,342.119,6139197.698,6236996.987941788,6237339.1069417875,6
83,33a,97799.28994178772,364.389,6045445.55,6143244.8399417875,6237339.1069417875,6
84,33c,97799.28994178772,419.578,6046597.694,6144396.983941788,6237339.1069417875,6
85,23a,97799.28994178772,0.0,6045257.166624069,6143056.456565857,6237339.1069417875,6
86,28b,97799.28994178772,354.589,6086731.354,6184530.643941788,6237339.1069417875,6
87,23c,97799.28994178772,203.248,6047863.678,6145662.967941788,6237339.1069417875,6
88,23b,98277.82940864563,0.0,12044.028759002686,110321.85816764832,6237339.1069417875,6
89,24a,98874.5048046112,0.0,3134.8893642425537,102009.39416885376,6237339.1069417875,6
90,24b,99125.58960914612,0.0,1784.44242477417,100910.03203392029,6237339.1069417875,6
91,25a,100936.08903884888,0.0,13927.692651748655,114863.78169059753,6237339.1069417875,6
92,25b,101701.83324813843,0.0,13220.783948898315,114922.61719703674,6237339.1069417875,6
93,25c,101799.97515678406,0.0,26226.01222991944,128025.98738670349,6237339.1069417875,6
94,26a,102014.38164710999,0.0,22579.500675201416,124593.8823223114,6237339.1069417875,6
95,26b,102165.6060218811,0.0,37038.42377662659,139204.0297985077,6237339.1069417875,6
