index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
0,query19,49.26021099090576,0.0,73202.32319831848,73252.1336555481,133686.05906963348,0,43.209075927734375,0.0,74349.89657402039,74395.85294723511,116436.38763427734,2,-1147.5733757019043,-1.02,False
1,query1,0.0,0.0,67832.71720409393,67833.26745033264,133686.05906963348,0,0.0,0.0,68724.86934661865,68727.61664390564,116436.38763427734,2,-892.1521425247192,-1.01,False
2,query6,0.4176139831542969,0.0,67760.77704429626,67761.74490451813,133686.05906963348,0,3.2713890075683594,0.0,68495.63882350922,68501.65750980377,116436.38763427734,2,-734.8617792129517,-1.01,False
3,query15,31.354975700378418,0.0,69718.10293197632,69750.0081539154,133686.05906963348,0,32.58514404296875,0.0,70357.52289295197,70392.85533428192,116436.38763427734,2,-639.419960975647,-1.01,False
4,query2,0.4219532012939453,0.0,601.4847993850708,602.4569988250732,133686.05906963348,0,14.91250991821289,0.0,796.8792200088501,814.5390272140503,116436.38763427734,2,-195.3944206237793,-1.32,False
5,query9,6.591963768005371,0.0,1006.057596206665,1013.1998062133789,133686.05906963348,0,13.199687004089355,0.0,1165.662169456482,1181.6091537475586,116436.38763427734,2,-159.6045732498169,-1.16,False
6,query16,35.593533515930176,0.0,192.53134727478027,228.67512702941895,133686.05906963348,0,31.99331760406494,0.0,310.93993186950684,345.6805467605591,116436.38763427734,2,-118.40858459472656,-1.62,False
7,query11,15.542984008789062,0.0,227.09887027740479,243.19210052490234,133686.05906963348,0,22.09939956665039,0.0,319.3779706954956,344.2246675491333,116436.38763427734,2,-92.27910041809082,-1.41,False
8,query20,53.44414710998535,0.0,519.6010112762451,573.595404624939,133686.05906963348,0,46.962738037109375,0.0,600.1665592193604,649.876594543457,116436.38763427734,2,-80.56554794311523,-1.16,False
9,query14,27.15146541595459,0.0,68034.49900150299,68062.20071315765,133686.05906963348,0,23.3811616897583,0.0,68036.86833381653,68062.99679279327,116436.38763427734,2,-2.3693323135375977,-1.0,False
10,query8,3.8864850997924805,0.0,99766.82593822479,99771.2626695633,133686.05906963348,0,5.185103416442871,0.0,87299.90847110748,87307.84087181091,116436.38763427734,2,12466.91746711731,1.14,True
11,query12,19.056224822998047,0.0,96205.97176551819,96225.5782365799,133686.05906963348,0,19.286727905273438,0.0,81966.52898788452,81988.56301307678,116436.38763427734,2,14239.442777633667,1.17,True
12,query22,61.400556564331055,0.0,42726.251435279846,42788.202238082886,133686.05906963348,0,55.91931343078613,0.0,28232.67924785614,28291.345858573914,116436.38763427734,2,14493.572187423706,1.51,True
13,query7,1.747584342956543,0.0,111775.51469802856,111777.81252861023,133686.05906963348,0,4.039478302001953,0.0,96786.24203205109,96793.02880764008,116436.38763427734,2,14989.272665977478,1.15,True
14,query4,0.008797645568847656,0.0,83449.17182922363,83449.73087310791,133686.05906963348,0,6.836342811584473,0.0,68381.47144317627,68391.05508327484,116436.38763427734,2,15067.700386047363,1.22,True
15,query5,0.02815723419189453,0.0,105583.13546180725,105583.71386528015,133686.05906963348,0,2.550077438354492,0.0,90337.74189949036,90343.0392742157,116436.38763427734,2,15245.393562316895,1.17,True
16,query21,57.453370094299316,0.0,103589.36369419098,103647.36731052399,133686.05906963348,0,50.75888633728027,0.0,87631.61761760712,87685.12380123138,116436.38763427734,2,15957.746076583862,1.18,True
17,query18,45.269179344177246,0.0,133640.7898902893,133686.6093158722,133686.05906963348,0,39.029741287231445,0.0,116397.35789299011,116439.13493156433,116436.38763427734,2,17243.431997299194,1.15,True
18,query10,11.796832084655762,0.0,90934.7204208374,90947.06749916077,133686.05906963348,0,7.92393684387207,0.0,73021.60303592682,73032.27427005768,116436.38763427734,2,17913.117384910583,1.25,True
19,query3,0.4803180694580078,0.0,87661.1546754837,87662.18523979187,133686.05906963348,0,1.1403322219848633,0.0,68815.95332622528,68819.84095573425,116436.38763427734,2,18845.201349258423,1.27,True
20,query17,39.424824714660645,0.0,117604.54304218292,117644.51811313629,133686.05906963348,0,35.56571006774902,0.0,72585.43441295624,72623.74742031097,116436.38763427734,2,45019.108629226685,1.62,True
21,query13,23.363947868347168,0.0,107084.00139808655,107107.9155921936,133686.05906963348,0,23.5457181930542,0.0,47174.809765815735,47201.10278129578,116436.38763427734,2,59909.19163227081,2.27,True
