index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
0,query135,0.0,0.0,12.09744930267334,12.09744930267334,490.5541630387306,0,0.0,0.0,25.45420217514038,25.45420217514038,31.103899478912354,1,-13.356752872467041,-2.1,False
1,query73,0.0,0.0,0.41582047939300537,0.41582047939300537,490.5541630387306,0,0.0,0.0,6.66118323802948,6.66118323802948,31.103899478912354,1,-6.245362758636475,-16.02,False
2,query138,0.0,0.0,0.32901597023010254,0.32901597023010254,490.5541630387306,0,0.0,0.0,5.936904788017273,5.936904788017273,31.103899478912354,1,-5.60788881778717,-18.04,False
3,query61,0.0,0.0,0.40704679489135737,0.40704679489135737,490.5541630387306,0,0.0,0.0,2.229546844959259,2.229546844959259,31.103899478912354,1,-1.8225000500679016,-5.48,False
4,query2,0.0,0.0,0.6958550214767456,0.6958550214767456,490.5541630387306,0,0.0,0.0,1.3248426914215088,1.3248426914215088,31.103899478912354,1,-0.6289876699447632,-1.9,False
5,query5,0.0,0.0,0.30945515632629395,0.30945515632629395,490.5541630387306,0,0.0,0.0,0.8307228684425354,0.8307228684425354,31.103899478912354,1,-0.5212677121162415,-2.68,False
6,query110,0.0,0.0,0.27479857206344604,0.27479857206344604,490.5541630387306,0,0.0,0.0,0.7756633758544922,0.7756633758544922,31.103899478912354,1,-0.5008648037910461,-2.82,False
7,query46,0.0,0.0,0.4373812079429626,0.4373812079429626,490.5541630387306,0,0.0,0.0,0.9148550629615784,0.9148550629615784,31.103899478912354,1,-0.4774738550186158,-2.09,False
8,query143,0.0,0.0,1.303132951259613,1.303132951259613,490.5541630387306,0,0.0,0.0,1.770883321762085,1.770883321762085,31.103899478912354,1,-0.4677503705024719,-1.36,False
9,query52,0.0,0.0,1.333597719669342,1.333597719669342,490.5541630387306,0,0.0,0.0,1.726588845252991,1.726588845252991,31.103899478912354,1,-0.3929911255836489,-1.29,False
10,query79,0.0,0.0,0.4462907314300537,0.4462907314300537,490.5541630387306,0,0.0,0.0,0.7508686780929565,0.7508686780929565,31.103899478912354,1,-0.30457794666290283,-1.68,False
11,query72,0.0,0.0,0.38310718536376953,0.38310718536376953,490.5541630387306,0,0.0,0.0,0.6781336665153503,0.6781336665153503,31.103899478912354,1,-0.2950264811515808,-1.77,False
12,query3,0.0,0.0,0.5134074091911316,0.5134074091911316,490.5541630387306,0,0.0,0.0,0.7750601172447205,0.7750601172447205,31.103899478912354,1,-0.26165270805358887,-1.51,False
13,query4,0.0,0.0,0.5219097137451172,0.5219097137451172,490.5541630387306,0,0.0,0.0,0.7747451066970825,0.7747451066970825,31.103899478912354,1,-0.25283539295196533,-1.48,False
14,query29,0.0,0.0,0.41462659835815424,0.41462659835815424,490.5541630387306,0,0.0,0.0,0.6572234034538269,0.6572234034538269,31.103899478912354,1,-0.24259680509567266,-1.59,False
15,query20,0.0,0.0,0.36763554811477656,0.36763554811477656,490.5541630387306,0,0.0,0.0,0.5859273076057434,0.5859273076057434,31.103899478912354,1,-0.21829175949096685,-1.59,False
16,query56,0.0,0.0,0.32927852869033813,0.32927852869033813,490.5541630387306,0,0.0,0.0,0.5399252772331238,0.5399252772331238,31.103899478912354,1,-0.21064674854278564,-1.64,False
17,query71,0.0,0.0,0.6902288198471069,0.6902288198471069,490.5541630387306,0,0.0,0.0,0.9003111124038696,0.9003111124038696,31.103899478912354,1,-0.2100822925567627,-1.3,False
18,query129,0.0,0.0,0.3455105423927307,0.3455105423927307,490.5541630387306,0,0.0,0.0,0.5441570281982422,0.5441570281982422,31.103899478912354,1,-0.19864648580551147,-1.57,False
19,query142,0.0,0.0,2.0900315046310425,2.0900315046310425,490.5541630387306,0,0.0,0.0,2.2884207367897034,2.2884207367897034,31.103899478912354,1,-0.1983892321586609,-1.09,False
20,query139,0.0,0.0,0.40820223093032837,0.40820223093032837,490.5541630387306,0,0.0,0.0,0.6038554906845093,0.6038554906845093,31.103899478912354,1,-0.1956532597541809,-1.48,False
21,query23,0.0,0.0,0.2549937963485717,0.2549937963485717,490.5541630387306,0,0.0,0.0,0.4466724991798401,0.4466724991798401,31.103899478912354,1,-0.19167870283126837,-1.75,False
22,query54,0.0,0.0,0.24457019567489618,0.24457019567489618,490.5541630387306,0,0.0,0.0,0.4348597526550293,0.4348597526550293,31.103899478912354,1,-0.1902895569801331,-1.78,False
23,query94,0.0,0.0,0.18387472629547114,0.18387472629547114,490.5541630387306,0,0.0,0.0,0.3740345239639282,0.3740345239639282,31.103899478912354,1,-0.1901597976684571,-2.03,False
24,query22,0.0,0.0,0.33927756547927856,0.33927756547927856,490.5541630387306,0,0.0,0.0,0.5120865106582642,0.5120865106582642,31.103899478912354,1,-0.1728089451789856,-1.51,False
25,query74,0.0,0.0,0.6795303821563721,0.6795303821563721,490.5541630387306,0,0.0,0.0,0.8366290926933289,0.8366290926933289,31.103899478912354,1,-0.1570987105369568,-1.23,False
26,query97,0.0,0.0,0.49915003776550293,0.49915003776550293,490.5541630387306,0,0.0,0.0,0.645897388458252,0.645897388458252,31.103899478912354,1,-0.14674735069274902,-1.29,False
27,query31,0.0,0.0,0.37713301181793213,0.37713301181793213,490.5541630387306,0,0.0,0.0,0.521787166595459,0.521787166595459,31.103899478912354,1,-0.14465415477752686,-1.38,False
28,query92,0.0,0.0,0.2577069401741028,0.2577069401741028,490.5541630387306,0,0.0,0.0,0.3977596163749694,0.3977596163749694,31.103899478912354,1,-0.14005267620086664,-1.54,False
29,query77,0.0,0.0,0.4238409399986267,0.4238409399986267,490.5541630387306,0,0.0,0.0,0.5290496349334717,0.5290496349334717,31.103899478912354,1,-0.10520869493484497,-1.25,False
30,query85,0.0,0.0,0.22432583570480344,0.22432583570480344,490.5541630387306,0,0.0,0.0,0.3255868554115295,0.3255868554115295,31.103899478912354,1,-0.10126101970672605,-1.45,False
31,query103,0.0,0.0,0.2024464607238769,0.2024464607238769,490.5541630387306,0,0.0,0.0,0.30258870124816895,0.30258870124816895,31.103899478912354,1,-0.10014224052429205,-1.49,False
32,query90,0.0,0.0,0.26393210887908936,0.26393210887908936,490.5541630387306,0,0.0,0.0,0.36339050531387324,0.36339050531387324,31.103899478912354,1,-0.09945839643478388,-1.38,False
33,query95,0.0,0.0,0.37050992250442505,0.37050992250442505,490.5541630387306,0,0.0,0.0,0.4599323272705078,0.4599323272705078,31.103899478912354,1,-0.08942240476608276,-1.24,False
34,query25,0.0,0.0,0.6147511005401611,0.6147511005401611,490.5541630387306,0,0.0,0.0,0.6981299519538879,0.6981299519538879,31.103899478912354,1,-0.0833788514137268,-1.14,False
