index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
0,query2,0.0,98.7025,2344.546,2345.006577011108,3526325.1492576194,0
1,query3,0.9502649307250977,112.36189999999999,3959.4801999999995,3960.891041941833,3526325.1492576194,0
2,query1,4.095315933227539,105.57919999999999,499.3335,503.88939294433595,3526325.1492576194,0
3,query4,4.230022430419922,111.9387,3773.3144,3778.0049994415285,3526325.1492576194,0
4,query5,9.685659408569336,109.269,2831.0555,2841.2017364196777,3526325.1492576194,0
5,query6,15.50741195678711,98.8729,1328.1643,1344.1322889678954,3526325.1492576194,0
6,query7,22.07956314086914,103.22740000000002,1317.3175999999999,1339.8577401519774,3526325.1492576194,0
7,query8,27.997708320617676,102.8703,1680.7679,1709.2261853317261,3526325.1492576194,0
8,query9,35.64465045928955,107.9731,2317.5888999999997,2353.6941274703977,3526325.1492576194,0
9,query10,41.01831912994385,108.51020000000001,2787.3357,2828.8145961410523,3526325.1492576194,0
10,query11,46.97766304016113,107.56089999999999,2019.5201000000002,2066.9583400512697,3526325.1492576194,0
11,query12,53.64077091217041,117.35799999999999,1867.5106,1921.6119479232789,3526325.1492576194,0
12,query13,59.375929832458496,115.2456,1230.5084,1290.3449068435668,3526325.1492576194,0
13,query14,65.06147384643555,114.6276,1131.7588,1197.280850857544,3526325.1492576194,0
14,query15,69.9514627456665,106.71110000000002,4225.5223,4295.9343397567745,3526325.1492576194,0
15,query16,75.70219039916992,106.81099999999999,1176.9666,1253.1293674102783,3526325.1492576194,0
16,query17,81.04367256164551,112.42439999999999,1214.4557,1295.9599495727539,3526325.1492576194,0
17,query18,86.4436388015747,108.74859999999998,2246.349,2333.2532158126833,3526325.1492576194,0
18,query19,98.39692115783691,106.37010000000001,1305.6358,1404.4932981689453,3526325.1492576194,0
19,query20,103.35302352905273,104.8098,2320.9862000000003,2424.7998005401614,3526325.1492576194,0
20,query21,108.94906520843506,113.16929999999999,1906.3788,2015.7884422195434,3526325.1492576194,0
21,query22,114.22591209411621,107.9272,4666.795,4781.481489105225,3526325.1492576194,0
22,query23,120.58737277984619,103.33,702.2454,823.2933497909546,3526325.1492576194,0
23,query24,125.99334716796875,99.2536,1128.6921,1255.1460241790771,3526325.1492576194,0
24,query25,132.13930130004883,107.2082,3214.7653999999998,3347.3652783111575,3526325.1492576194,0
25,query26,138.01031112670898,89.6505,1607.2486000000001,1745.7194881378175,3526325.1492576194,0
26,query27,144.64268684387207,92.87780000000001,1674.9991999999997,1820.1024638549802,3526325.1492576194,0
27,query28,150.47390460968018,78.4123,14753.496599999999,14904.431081620787,3526325.1492576194,0
28,query29,155.71513175964355,72.2307,4774.445900000001,4930.621608770753,3526325.1492576194,0
29,query30,161.41226291656494,72.49510000000001,223131.15640000004,223293.0292399277,3526325.1492576194,0
