index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
0,query59,2757.046890258789,61.55989999999999,61388.6333,64146.1407672699,3526325.1492576194,0,1423.1338739395142,43.4328,83794.8662,85218.02379658814,561499.5147619476,2,-22406.232900000003,-1.36,False
1,query135,28454.17983531952,35.5108,536547.4757999999,565002.1162123305,3526325.1492576194,0,4906.478261947632,30.500099999999996,556562.5364,561469.0383845962,561499.5147619476,2,-20015.060600000084,-1.04,False
2,query89,8171.659708023071,3.4265,1052.9567,9225.076985034179,3526325.1492576194,0,2436.9513273239136,3.3854999999999995,1410.7155,3847.690549972534,561499.5147619476,2,-357.75880000000006,-1.34,False
3,query87,7771.06397151947,3.6268000000000002,669.7373,8441.261848530577,3526325.1492576194,0,2367.814350128174,4.3207,938.8255000000001,3306.6635727767944,561499.5147619476,2,-269.08820000000014,-1.4,False
4,query127,22385.159492492676,64.9309,1172.9637,23558.583769503784,3526325.1492576194,0,4389.998960494995,63.0184,1287.3884,5677.4110831436155,561499.5147619476,2,-114.42470000000003,-1.1,False
5,query130,24243.13087463379,33.8235,545.3011,24788.892551644898,3526325.1492576194,0,4594.008255004883,31.808300000000003,640.9243,5234.956277653504,561499.5147619476,2,-95.6232,-1.18,False
6,query75,4517.410898208618,36.8451,4710.4318,9228.303275219727,3526325.1492576194,0,1815.595269203186,50.4258,4752.7582,6568.377191851806,561499.5147619476,2,-42.32639999999992,-1.01,False
7,query128,23029.595708847046,67.5517,1901.0107,24931.066985858153,3526325.1492576194,0,4489.1884088516235,65.38340000000001,1928.5273999999997,6417.739531500245,561499.5147619476,2,-27.516699999999673,-1.01,False
8,query55,2468.1991815567017,12.389,53.501099999999994,2522.16085856781,3526325.1492576194,0,1367.0764446258545,16.4007,61.9369,1429.037067274475,561499.5147619476,2,-8.435800000000008,-1.16,False
9,query67,3446.723484992981,54.5991,154.3432,3601.5272620040896,3526325.1492576194,0,1586.155652999878,43.1822,156.54670000000002,1742.7260756484986,561499.5147619476,2,-2.2035000000000196,-1.01,False
