index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
0,query1,0.0,0.0,13.511195838451385,13.511195838451385,13.511195838451385,1
1,query7,0.0,0.0,5.15374094247818,5.15374094247818,13.511195838451385,1
2,query6,0.0,0.0,1.0959330201148987,1.0959330201148987,13.511195838451385,1
3,query5,0.0,0.0,8.605592608451843,8.605592608451843,13.511195838451385,1
4,query4,0.0,0.0,3.916837513446808,3.916837513446808,13.511195838451385,1
5,query3,0.0,0.0,5.155492961406708,5.155492961406708,13.511195838451385,1
6,query22,0.0,0.0,2.8639526963233948,2.8639526963233948,13.511195838451385,1
7,query21,0.0,0.0,10.47339403629303,10.47339403629303,13.511195838451385,1
8,query20,0.0,0.0,1.4668620824813843,1.4668620824813843,13.511195838451385,1
9,query2,0.0,0.0,0.8029363751411438,0.8029363751411438,13.511195838451385,1
10,query19,0.0,0.0,2.313036799430847,2.313036799430847,13.511195838451385,1
11,query18,0.0,0.0,9.825084269046783,9.825084269046783,13.511195838451385,1
12,query17,0.0,0.0,1.917392075061798,1.917392075061798,13.511195838451385,1
13,query16,0.0,0.0,0.40215450525283813,0.40215450525283813,13.511195838451385,1
14,query15,0.0,0.0,2.802078604698181,2.802078604698181,13.511195838451385,1
15,query14,0.0,0.0,1.3820050954818726,1.3820050954818726,13.511195838451385,1
16,query13,0.0,0.0,2.960833728313446,2.960833728313446,13.511195838451385,1
17,query12,0.0,0.0,2.3895217776298523,2.3895217776298523,13.511195838451385,1
18,query11,0.0,0.0,0.15298652648925778,0.15298652648925778,13.511195838451385,1
19,query10,0.0,0.0,4.192619800567627,4.192619800567627,13.511195838451385,1
20,query8,0.0,0.0,3.4048046469688416,3.4048046469688416,13.511195838451385,1
21,query9,0.0,0.0,0.8185874223709106,0.8185874223709106,13.511195838451385,1
