query_id,dbms,iteration,start_time,planning_time,execution_time
6c,MySQL,10,1758304180.4645932,0,1822.598934173584
1b,MySQL,10,1758304180.3416734,0,3425.61674118042
5b,MySQL,10,1758304180.436196,0,3875.739097595215
1d,MySQL,10,1758304180.3521264,0,4082.073450088501
5a,MySQL,10,1758304180.42963,0,4004.6534538269043
4b,MySQL,10,1758304180.4161522,0,5895.687103271484
11a,MySQL,10,1758304186.32957,0,202.35514640808105
11b,MySQL,10,1758304186.5866883,0,14.834880828857422
11c,MySQL,10,1758304186.6033387,0,3703.9291858673096
1a,MySQL,10,1758304180.3415165,0,10727.197647094727
11d,MySQL,10,1758304190.3296945,0,1072.7112293243408
6a,MySQL,10,1758304180.4495795,0,22582.33094215393
6e,MySQL,10,1758304180.4830706,0,22551.105737686157
1c,MySQL,10,1758304180.345401,0,30298.786163330078
2a,MySQL,10,1758304180.3709443,0,35746.95873260498
2d,MySQL,10,1758304180.3798707,0,35741.99676513672
2c,MySQL,10,1758304180.3726182,0,35751.67369842529
2b,MySQL,10,1758304180.3705387,0,35756.441593170166
13b,MySQL,10,1758304210.7073433,0,6789.496660232544
13c,MySQL,10,1758304216.1303034,0,1554.248332977295
14b,MySQL,10,1758304216.130986,0,1859.0102195739746
12b,MySQL,10,1758304191.4211705,0,35154.98852729797
8a,MySQL,10,1758304180.5207348,0,49426.990032196045
8b,MySQL,10,1758304180.5274844,0,49437.80446052551
15b,MySQL,10,1758304217.9921122,0,14145.725965499878
16a,MySQL,10,1758304229.9676168,0,4240.49711227417
3b,MySQL,10,1758304180.395121,0,58443.02248954773
8d,MySQL,10,1758304180.5413823,0,60451.786041259766
4c,MySQL,10,1758304180.4229915,0,62227.03838348389
4a,MySQL,10,1758304180.4088483,0,62264.11247253418
5c,MySQL,10,1758304180.4426441,0,63788.437366485596
6d,MySQL,10,1758304180.475153,0,69046.93269729614
6b,MySQL,10,1758304180.4566853,0,69068.52459907532
12a,MySQL,10,1758304191.1011145,0,59737.96772956848
3a,MySQL,10,1758304180.3879774,0,70534.16562080383
18b,MySQL,10,1758304250.9249883,0,10792.346239089966
